BuchungsID;Personalnr;Kursnr;Kurstitel;Buchungsdatum;Kursbeginn;Kursende;Status;Stunden;Kosten;Feedback
251947;242;K-002;Arbeitsschutz-Unterweisung;10.07.2025;27.08.2025;27.08.2025;abgeschlossen;2;0,00 €;4
253279;409;K-002;Arbeitsschutz-Unterweisung;10.07.2025;17.07.2025;17.07.2025;ABGESCHLOSSEN ;2;0,00 €;3
253319;415;K-002;Arbeitsschutz-Unterweisung;10.07.2025;04.09.2025;04.09.2025;Abgeschlossen;2;0,00 €;3
250998;126;K-003;Verhaltenskodex & Compliance;11.07.2025;28.07.2025;28.07.2025;abgeschlossen;1;0,00 €;
251132;141;K-304;Qualitätsmanagement ISO 9001;11.07.2025;05.09.2025;06.09.2025;abgeschlossen;12;838,27 €;4
252665;334;K-001;Datenschutz-Grundlagen;11.07.2025;24.07.2025;24.07.2025;abgeschlossen;1;0,00 €;4
250729;93;K-001;Datenschutz-Grundlagen;12.07.2025;14.08.2025;14.08.2025;abgeschlossen;1;0,00 €;4
251556;192;K-003;Verhaltenskodex & Compliance;12.07.2025;25.07.2025;25.07.2025;abgeschlossen;1;0,00 €;
251785;220;K-001;Datenschutz-Grundlagen;12.07.2025;20.08.2025;20.08.2025;abgeschlossen;1;0,00 €;3
251814;224;K-001;Datenschutz-Grundlagen;12.07.2025;08.09.2025;08.09.2025;abgeschlossen;1;0,00 €;
253034;380;K-002;Arbeitsschutz-Unterweisung;12.07.2025;06.08.2025;06.08.2025;No-Show;0;0,00 €;
250596;77;K-001;Datenschutz-Grundlagen;13.07.2025;11.08.2025;11.08.2025;abgeschlossen;1;0,00 €;3
250707;89;K-103;KI im Arbeitsalltag;13.07.2025;08.09.2025;08.09.2025;Nicht erschienen;0;0,00 €;
250957;121;K-001;Datenschutz-Grundlagen;13.07.2025;28.07.2025;28.07.2025;abgeschlossen;1;0,00 €;3
251181;146;K-402;Erste Hilfe;13.07.2025;03.09.2025;03.09.2025;storniert;0;0,00 €;
251469;182;K-002;Arbeitsschutz-Unterweisung;13.07.2025;25.08.2025;25.08.2025;ABGESCHLOSSEN ;2;0,00 €;
251469;182;K-002;Arbeitsschutz-Unterweisung;13.07.2025;25.08.2025;25.08.2025;ABGESCHLOSSEN ;2;0,00 €;
253198;399;K-003;Verhaltenskodex & Compliance;13.07.2025;14.08.2025;14.08.2025;abgeschlossen;1;0,00 €;3
251194;148;K-003;Verhaltenskodex & Compliance;14.07.2025;08.08.2025;08.08.2025;abgeschlossen;1;0,00 €;4
251586;196;K-401;Staplerschein;14.07.2025;08.09.2025;09.09.2025;abgeschlossen;16;432,52 €;5
253118;391;K-001;Datenschutz-Grundlagen;14.07.2025;29.08.2025;29.08.2025;abgeschlossen;1;0,00 €;4
250468;59;K-002;Arbeitsschutz-Unterweisung;15.07.2025;22.08.2025;22.08.2025;abgeschlossen;2;0,00 €;5
250468;59;K-002;Arbeitsschutz-Unterweisung;15.07.2025;22.08.2025;22.08.2025;abgeschlossen;2;0,00 €;5
251331;165;K-401;Staplerschein;15.07.2025;22.07.2025;23.07.2025;abgeschlossen;16;431,39 €;5
251796;221;K-003;Verhaltenskodex & Compliance;15.07.2025;22.08.2025;22.08.2025;abgeschlossen;1;0,00 €;3
251926;238;K-304;Qualitätsmanagement ISO 9001;15.07.2025;12.09.2025;13.09.2025;abgeschlossen;12;833,52 €;5
250336;43;K-003;Verhaltenskodex & Compliance;16.07.2025;28.08.2025;28.08.2025;abgeschlossen;1;0,00 €;4
250845;107;K-003;Verhaltenskodex & Compliance;16.07.2025;12.09.2025;12.09.2025;abgeschlossen;1;0,00 €;
250914;115;K-001;Datenschutz-Grundlagen;16.07.2025;25.07.2025;25.07.2025;abgeschlossen;1;0,00 €;
252296;286;K-003;Verhaltenskodex & Compliance;16.07.2025;26.08.2025;26.08.2025;abgeschlossen;1;0,00 €;3
252468;308;K-002;Arbeitsschutz-Unterweisung;16.07.2025;18.08.2025;18.08.2025;abgeschlossen;2;0,00 €;
252881;363;K-001;Datenschutz-Grundlagen;16.07.2025;29.07.2025;29.07.2025;abgeschlossen;1;0,00 €;
253108;389;K-002;Arbeitsschutz-Unterweisung;16.07.2025;25.07.2025;25.07.2025;abgeschlossen;2;0,00 €;5
250138;18;K-002;Arbeitsschutz-Unterweisung;17.07.2025;12.08.2025;12.08.2025;abgeschlossen;2;0,00 €;4
250908;114;K-003;Verhaltenskodex & Compliance;17.07.2025;15.08.2025;15.08.2025;abgeschlossen;1;0,00 €;4
252234;279;K-001;Datenschutz-Grundlagen;17.07.2025;29.07.2025;29.07.2025;ABGESCHLOSSEN ;1;0,00 €;3
252889;363;K-104;IT-Sicherheit für alle;17.07.2025;05.09.2025;05.09.2025;abgeschlossen;2;0,00 €;
251158;145;K-001;Datenschutz-Grundlagen;18.07.2025;13.08.2025;13.08.2025;abgeschlossen;1;0,00 €;3
251568;194;K-003;Verhaltenskodex & Compliance;18.07.2025;04.09.2025;04.09.2025;abgeschlossen;1;0,00 €;3
251732;213;K-002;Arbeitsschutz-Unterweisung;18.07.2025;11.08.2025;11.08.2025;abgeschlossen;2;0,00 €;
252527;315;K-104;IT-Sicherheit für alle;18.07.2025;08.09.2025;08.09.2025;abgeschlossen;2;0,00 €;4
252669;334;K-003;Verhaltenskodex & Compliance;18.07.2025;27.08.2025;27.08.2025;teilgenommen;1;0,00 €;
251831;225;K-305;Projektmanagement Basis;19.07.2025;03.09.2025;04.09.2025;abgeschlossen;16;958,26 €;5
253010;376;K-104;IT-Sicherheit für alle;19.07.2025;15.09.2025;15.09.2025;abgeschlossen;2;0,00 €;2
253117;390;K-101;Excel Aufbau;19.07.2025;02.09.2025;02.09.2025;abgeschlossen;8;278,71 €;
250409;51;K-002;Arbeitsschutz-Unterweisung;20.07.2025;19.08.2025;19.08.2025;abgeschlossen;2;0,00 €;
250488;61;K-203;Feedback & Mitarbeitergespräch;20.07.2025;22.08.2025;22.08.2025;abgeschlossen;4;0,00 €;4
250718;91;K-003;Verhaltenskodex & Compliance;20.07.2025;28.08.2025;28.08.2025;teilgenommen;1;0,00 €;
251953;243;K-001;Datenschutz-Grundlagen;20.07.2025;28.08.2025;28.08.2025;abgeschlossen;1;0,00 €;3
252364;295;K-002;Arbeitsschutz-Unterweisung;20.07.2025;12.09.2025;12.09.2025;abgeschlossen;2;0,00 €;4
250228;29;K-002;Arbeitsschutz-Unterweisung;21.07.2025;05.09.2025;05.09.2025;abgeschlossen;2;0,00 €;3
250232;30;K-001;Datenschutz-Grundlagen;21.07.2025;28.07.2025;28.07.2025;abgeschlossen;1;0,00 €;4
251408;175;K-001;Datenschutz-Grundlagen;21.07.2025;15.08.2025;15.08.2025;abgeschlossen;1;0,00 €;5
252167;270;K-001;Datenschutz-Grundlagen;21.07.2025;30.07.2025;30.07.2025;ABGESCHLOSSEN ;1;0,00 €;
253042;380;K-202;Konfliktgespräche führen;21.07.2025;11.09.2025;11.09.2025;teilgenommen;6;724,01 €;4
253293;411;K-002;Arbeitsschutz-Unterweisung;21.07.2025;29.08.2025;29.08.2025;abgeschlossen;2;0,00 €;
250864;109;K-003;Verhaltenskodex & Compliance;22.07.2025;01.08.2025;01.08.2025;abgeschlossen;1;0,00 €;
251777;219;K-002;Arbeitsschutz-Unterweisung;22.07.2025;03.09.2025;03.09.2025;abgeschlossen;2;0,00 €;5
252699;338;K-001;Datenschutz-Grundlagen;22.07.2025;12.09.2025;12.09.2025;abgeschlossen;1;0,00 €;4
251449;180;K-002;Arbeitsschutz-Unterweisung;23.07.2025;21.08.2025;21.08.2025;abgeschlossen;2;0,00 €;3
251558;192;K-401;Staplerschein;23.07.2025;05.09.2025;06.09.2025;No-Show;0;434,90 €;
252133;266;K-002;Arbeitsschutz-Unterweisung;23.07.2025;28.08.2025;28.08.2025;abgeschlossen;2;0,00 €;2
250898;113;K-003;Verhaltenskodex & Compliance;24.07.2025;20.08.2025;20.08.2025;abgeschlossen;1;0,00 €;
251500;185;K-002;Arbeitsschutz-Unterweisung;24.07.2025;11.08.2025;11.08.2025;abgeschlossen;2;0,00 €;4
251624;200;K-003;Verhaltenskodex & Compliance;24.07.2025;04.08.2025;04.08.2025;teilgenommen;1;0,00 €;
252830;356;K-003;Verhaltenskodex & Compliance;24.07.2025;08.08.2025;08.08.2025;teilgenommen;1;0,00 €;3
250251;32;K-502;Deutsch am Arbeitsplatz;25.07.2025;15.09.2025;16.09.2025;abgeschlossen;20;368,39 €;4
250540;69;K-001;Datenschutz-Grundlagen;25.07.2025;17.09.2025;17.09.2025;abgeschlossen;1;0,00 €;3
251033;130;K-003;Verhaltenskodex & Compliance;25.07.2025;02.09.2025;02.09.2025;abgeschlossen;1;0,00 €;5
251073;134;K-003;Verhaltenskodex & Compliance;25.07.2025;01.09.2025;01.09.2025;abgeschlossen;1;0,00 €;
251338;166;K-002;Arbeitsschutz-Unterweisung;25.07.2025;01.09.2025;01.09.2025;abgeschlossen;2;0,00 €;4
252533;316;K-003;Verhaltenskodex & Compliance;25.07.2025;23.09.2025;23.09.2025;abgeschlossen;1;0,00 €;4
252954;370;K-002;Arbeitsschutz-Unterweisung;25.07.2025;01.08.2025;01.08.2025;abgeschlossen;2;0,00 €;5
253104;388;K-003;Verhaltenskodex & Compliance;25.07.2025;28.08.2025;28.08.2025;abgeschlossen;1;0,00 €;4
252174;271;K-001;Datenschutz-Grundlagen;26.07.2025;18.09.2025;18.09.2025;teilgenommen;1;0,00 €;5
252921;367;K-001;Datenschutz-Grundlagen;26.07.2025;26.08.2025;26.08.2025;ABGESCHLOSSEN ;1;0,00 €;
253032;380;K-001;Datenschutz-Grundlagen;26.07.2025;04.09.2025;04.09.2025;abgeschlossen;1;0,00 €;
253174;396;K-101;Excel Aufbau;26.07.2025;23.09.2025;23.09.2025;abgeschlossen;8;282,87 €;5
253321;416;K-001;Datenschutz-Grundlagen;26.07.2025;12.09.2025;12.09.2025;abgeschlossen;1;0,00 €;2
250244;31;K-304;Qualitätsmanagement ISO 9001;27.07.2025;18.09.2025;19.09.2025;abgeschlossen;10;807,97 €;5
250674;86;K-002;Arbeitsschutz-Unterweisung;28.07.2025;23.09.2025;23.09.2025;ABGESCHLOSSEN ;2;0,00 €;
250716;91;K-002;Arbeitsschutz-Unterweisung;28.07.2025;29.08.2025;29.08.2025;abgeschlossen;2;0,00 €;3
251571;194;K-401;Staplerschein;28.07.2025;25.09.2025;26.09.2025;teilgenommen;16;400,59 €;4
251808;223;K-001;Datenschutz-Grundlagen;28.07.2025;02.09.2025;02.09.2025;abgeschlossen;1;0,00 €;
251852;228;K-001;Datenschutz-Grundlagen;28.07.2025;20.08.2025;20.08.2025;abgeschlossen;1;0,00 €;5
253008;376;K-104;IT-Sicherheit für alle;28.07.2025;17.09.2025;17.09.2025;abgeschlossen;2;0,00 €;5
252791;351;K-002;Arbeitsschutz-Unterweisung;29.07.2025;03.09.2025;03.09.2025;Abgeschlossen;2;0,00 €;2
253069;384;K-003;Verhaltenskodex & Compliance;29.07.2025;22.09.2025;22.09.2025;abgeschlossen;1;0,00 €;
250154;21;K-002;Arbeitsschutz-Unterweisung;30.07.2025;17.09.2025;17.09.2025;abgeschlossen;2;0,00 €;4
250154;21;K-002;Arbeitsschutz-Unterweisung;30.07.2025;17.09.2025;17.09.2025;abgeschlossen;2;0,00 €;4
251341;166;K-003;Verhaltenskodex & Compliance;30.07.2025;21.08.2025;21.08.2025;abgeschlossen;1;0,00 €;
251803;222;K-001;Datenschutz-Grundlagen;30.07.2025;29.08.2025;29.08.2025;abgeschlossen;1;0,00 €;
252014;249;K-002;Arbeitsschutz-Unterweisung;30.07.2025;28.08.2025;28.08.2025;abgeschlossen;2;0,00 €;5
252196;274;K-001;Datenschutz-Grundlagen;30.07.2025;15.09.2025;15.09.2025;teilgenommen;1;0,00 €;3
252543;318;K-003;Verhaltenskodex & Compliance;30.07.2025;08.09.2025;08.09.2025;abgeschlossen;1;0,00 €;
253260;407;K-003;Verhaltenskodex & Compliance;30.07.2025;28.08.2025;28.08.2025;abgeschlossen;1;0,00 €;
250329;42;K-502;Deutsch am Arbeitsplatz;31.07.2025;23.09.2025;24.09.2025;abgeschlossen;20;395,31 €;4
250412;51;K-003;Verhaltenskodex & Compliance;31.07.2025;17.09.2025;17.09.2025;abgeschlossen;1;0,00 €;4
250893;113;K-001;Datenschutz-Grundlagen;31.07.2025;26.09.2025;26.09.2025;Abgeschlossen;1;0,00 €;
251427;177;K-401;Staplerschein;31.07.2025;22.09.2025;23.09.2025;abgeschlossen;16;401,90 €;
253314;414;K-003;Verhaltenskodex & Compliance;31.07.2025;03.09.2025;03.09.2025;abgeschlossen;1;0,00 €;4
251997;247;K-305;Projektmanagement Basis;01.08.2025;03.09.2025;04.09.2025;abgeschlossen;16;979,29 €;4
252653;332;K-003;Verhaltenskodex & Compliance;01.08.2025;13.08.2025;13.08.2025;abgeschlossen;1;0,00 €;4
253063;383;K-501;Business English B1;01.08.2025;05.09.2025;06.09.2025;abgeschlossen;20;545,03 €;
253335;417;K-203;Feedback & Mitarbeitergespräch;01.08.2025;17.09.2025;17.09.2025;abgeschlossen;4;0,00 €;4
250493;62;K-003;Verhaltenskodex & Compliance;02.08.2025;10.09.2025;10.09.2025;abgeschlossen;1;0,00 €;
251123;140;K-002;Arbeitsschutz-Unterweisung;02.08.2025;14.08.2025;14.08.2025;abgeschlossen;2;0,00 €;5
251298;160;K-106;SAP S/4 Anwendertraining;02.08.2025;24.09.2025;24.09.2025;Nicht erschienen;0;0,00 €;
251535;190;K-001;Datenschutz-Grundlagen;02.08.2025;28.08.2025;28.08.2025;abgeschlossen;1;0,00 €;3
252279;283;K-106;SAP S/4 Anwendertraining;02.08.2025;27.08.2025;27.08.2025;storniert;0;0,00 €;
250016;2;K-303;Schweißtechnik Auffrischung;03.08.2025;01.09.2025;02.09.2025;abgeschlossen;16;705,50 €;4
250073;10;K-003;Verhaltenskodex & Compliance;03.08.2025;14.08.2025;14.08.2025;abgeschlossen;1;0,00 €;4
250124;16;K-302;CNC-Programmierung;03.08.2025;17.09.2025;19.09.2025;abgeschlossen;24;1.443,49 €;5
251196;148;K-301;Lean Production;03.08.2025;23.09.2025;24.09.2025;abgeschlossen;16;1.011,76 €;5
251421;177;K-001;Datenschutz-Grundlagen;03.08.2025;09.09.2025;09.09.2025;storniert;0;0,00 €;
251627;201;K-001;Datenschutz-Grundlagen;03.08.2025;28.08.2025;28.08.2025;abgeschlossen;1;0,00 €;4
253306;413;K-003;Verhaltenskodex & Compliance;03.08.2025;10.09.2025;10.09.2025;teilgenommen;1;0,00 €;3
250369;47;K-002;Arbeitsschutz-Unterweisung;04.08.2025;26.08.2025;26.08.2025;storniert ;0;0,00 €;
250830;105;K-401;Staplerschein;04.08.2025;05.09.2025;06.09.2025;abgeschlossen;16;412,80 €;3
251308;162;K-001;Datenschutz-Grundlagen;04.08.2025;18.09.2025;18.09.2025;storniert;0;0,00 €;
253215;401;K-104;IT-Sicherheit für alle;04.08.2025;04.09.2025;04.09.2025;abgeschlossen;2;0,00 €;3
251969;244;K-003;Verhaltenskodex & Compliance;05.08.2025;14.08.2025;14.08.2025;abgeschlossen;1;0,00 €;4
252411;301;K-501;Business English B1;05.08.2025;03.09.2025;04.09.2025;Abgeschlossen;20;586,79 €;2
253090;386;K-305;Projektmanagement Basis;05.08.2025;10.09.2025;11.09.2025;abgeschlossen;14;909,68 €;3
250427;53;K-003;Verhaltenskodex & Compliance;06.08.2025;02.09.2025;02.09.2025;abgeschlossen;1;0,00 €;4
250483;61;K-202;Konfliktgespräche führen;06.08.2025;22.09.2025;22.09.2025;storniert;0;0,00 €;
250590;75;K-303;Schweißtechnik Auffrischung;06.08.2025;22.09.2025;23.09.2025;abgeschlossen;16;713,65 €;4
250712;90;K-502;Deutsch am Arbeitsplatz;06.08.2025;02.09.2025;03.09.2025;abgeschlossen;20;362,40 €;
252126;265;K-105;Cloud-Architektur Zertifizierung;06.08.2025;09.09.2025;12.09.2025;abgeschlossen;32;2.507,84 €;5
252495;312;K-001;Datenschutz-Grundlagen;06.08.2025;17.09.2025;17.09.2025;abgeschlossen;1;0,00 €;5
252736;344;K-001;Datenschutz-Grundlagen;06.08.2025;19.08.2025;19.08.2025;Abgeschlossen;1;0,00 €;
250220;28;K-002;Arbeitsschutz-Unterweisung;07.08.2025;26.08.2025;26.08.2025;abgeschlossen;2;0,00 €;3
251393;173;K-003;Verhaltenskodex & Compliance;07.08.2025;21.08.2025;21.08.2025;abgeschlossen;1;0,00 €;3
251466;182;K-001;Datenschutz-Grundlagen;07.08.2025;27.08.2025;27.08.2025;abgeschlossen;1;0,00 €;
251526;189;K-001;Datenschutz-Grundlagen;07.08.2025;23.09.2025;23.09.2025;ABGESCHLOSSEN ;1;0,00 €;3
252371;296;K-002;Arbeitsschutz-Unterweisung;07.08.2025;25.08.2025;25.08.2025;abgeschlossen;2;0,00 €;4
250349;44;K-106;SAP S/4 Anwendertraining;08.08.2025;24.09.2025;24.09.2025;abgeschlossen;8;0,00 €;4
250499;63;K-104;IT-Sicherheit für alle;08.08.2025;27.08.2025;27.08.2025;abgeschlossen;2;0,00 €;3
251710;210;K-001;Datenschutz-Grundlagen;08.08.2025;29.09.2025;29.09.2025;abgeschlossen;1;0,00 €;4
251810;223;K-002;Arbeitsschutz-Unterweisung;08.08.2025;05.09.2025;05.09.2025;abgeschlossen;2;0,00 €;4
252060;255;K-002;Arbeitsschutz-Unterweisung;08.08.2025;05.09.2025;05.09.2025;abgeschlossen;2;0,00 €;5
250890;112;K-003;Verhaltenskodex & Compliance;09.08.2025;23.09.2025;23.09.2025;abgeschlossen;1;0,00 €;4
251374;171;K-001;Datenschutz-Grundlagen;09.08.2025;18.09.2025;18.09.2025;No-Show;0;0,00 €;
251889;232;K-305;Projektmanagement Basis;09.08.2025;09.09.2025;10.09.2025;abgeschlossen;16;927,91 €;
252484;310;K-501;Business English B1;09.08.2025;11.09.2025;12.09.2025;abgeschlossen;20;582,09 €;4
252837;357;K-104;IT-Sicherheit für alle;09.08.2025;01.09.2025;01.09.2025;abgeschlossen;2;0,00 €;3
250213;27;K-003;Verhaltenskodex & Compliance;10.08.2025;26.08.2025;26.08.2025;abgeschlossen;1;0,00 €;4
251259;155;K-002;Arbeitsschutz-Unterweisung;10.08.2025;01.09.2025;01.09.2025;abgeschlossen;2;0,00 €;4
252941;368;K-203;Feedback & Mitarbeitergespräch;10.08.2025;01.09.2025;01.09.2025;abgeschlossen;4;0,00 €;3
250359;45;K-303;Schweißtechnik Auffrischung;11.08.2025;05.09.2025;06.09.2025;abgeschlossen;16;717,95 €;3
250832;106;K-001;Datenschutz-Grundlagen;11.08.2025;01.09.2025;01.09.2025;abgeschlossen;1;0,00 €;4
250832;106;K-001;Datenschutz-Grundlagen;11.08.2025;01.09.2025;01.09.2025;abgeschlossen;1;0,00 €;4
251058;132;K-304;Qualitätsmanagement ISO 9001;11.08.2025;19.08.2025;20.08.2025;No-Show;0;847,42 €;
251250;154;K-003;Verhaltenskodex & Compliance;11.08.2025;12.09.2025;12.09.2025;abgeschlossen;1;0,00 €;3
252507;313;K-002;Arbeitsschutz-Unterweisung;11.08.2025;03.09.2025;03.09.2025;abgeschlossen;2;0,00 €;3
253223;402;K-501;Business English B1;11.08.2025;08.09.2025;09.09.2025;abgeschlossen;20;559,41 €;3
251004;127;K-002;Arbeitsschutz-Unterweisung;12.08.2025;28.08.2025;28.08.2025;abgeschlossen;2;0,00 €;
252486;311;K-001;Datenschutz-Grundlagen;12.08.2025;30.09.2025;30.09.2025;abgeschlossen;1;0,00 €;3
250196;25;K-203;Feedback & Mitarbeitergespräch;13.08.2025;28.08.2025;28.08.2025;Abgeschlossen;4;0,00 €;
250304;39;K-002;Arbeitsschutz-Unterweisung;13.08.2025;22.08.2025;22.08.2025;abgeschlossen;2;0,00 €;
250683;86;K-304;Qualitätsmanagement ISO 9001;13.08.2025;22.09.2025;23.09.2025;abgeschlossen;12;787,78 €;4
250783;99;K-104;IT-Sicherheit für alle;13.08.2025;21.08.2025;21.08.2025;abgeschlossen;2;0,00 €;5
251641;202;K-002;Arbeitsschutz-Unterweisung;13.08.2025;02.09.2025;02.09.2025;abgeschlossen;2;0,00 €;4
251918;237;K-002;Arbeitsschutz-Unterweisung;13.08.2025;01.09.2025;01.09.2025;Abgeschlossen;2;0,00 €;3
252143;267;K-002;Arbeitsschutz-Unterweisung;13.08.2025;19.09.2025;19.09.2025;abgeschlossen;2;0,00 €;2
252577;323;K-003;Verhaltenskodex & Compliance;13.08.2025;02.10.2025;02.10.2025;teilgenommen;1;0,00 €;3
251762;216;K-002;Arbeitsschutz-Unterweisung;14.08.2025;01.10.2025;01.10.2025;ABGESCHLOSSEN ;2;0,00 €;4
251824;225;K-001;Datenschutz-Grundlagen;14.08.2025;13.10.2025;13.10.2025;abgeschlossen;1;0,00 €;
251888;232;K-003;Verhaltenskodex & Compliance;14.08.2025;01.10.2025;01.10.2025;Abgeschlossen;1;0,00 €;
251916;236;K-103;KI im Arbeitsalltag;14.08.2025;09.10.2025;09.10.2025;abgeschlossen;4;0,00 €;3
250889;112;K-002;Arbeitsschutz-Unterweisung;15.08.2025;29.09.2025;29.09.2025;abgeschlossen;2;0,00 €;5
250968;122;K-001;Datenschutz-Grundlagen;15.08.2025;02.10.2025;02.10.2025;abgeschlossen;1;0,00 €;
251381;172;K-001;Datenschutz-Grundlagen;15.08.2025;02.09.2025;02.09.2025;Abgeschlossen;1;0,00 €;4
251559;192;K-104;IT-Sicherheit für alle;15.08.2025;23.09.2025;23.09.2025;storniert;0;0,00 €;
253315;414;K-104;IT-Sicherheit für alle;15.08.2025;16.09.2025;16.09.2025;abgeschlossen;2;0,00 €;3
250182;24;K-001;Datenschutz-Grundlagen;16.08.2025;11.09.2025;11.09.2025;abgeschlossen;1;0,00 €;4
250776;99;K-001;Datenschutz-Grundlagen;16.08.2025;08.09.2025;08.09.2025;abgeschlossen;1;0,00 €;4
251264;155;K-301;Lean Production;16.08.2025;19.09.2025;20.09.2025;abgeschlossen;16;979,63 €;5
251708;209;K-501;Business English B1;16.08.2025;15.10.2025;16.10.2025;abgeschlossen;20;555,00 €;
252274;283;K-003;Verhaltenskodex & Compliance;16.08.2025;11.09.2025;11.09.2025;abgeschlossen;1;0,00 €;
252402;300;K-003;Verhaltenskodex & Compliance;16.08.2025;10.09.2025;10.09.2025;abgeschlossen;1;0,00 €;4
252094;260;K-001;Datenschutz-Grundlagen;17.08.2025;09.10.2025;09.10.2025;abgeschlossen;1;0,00 €;5
252278;283;K-501;Business English B1;17.08.2025;24.09.2025;25.09.2025;teilgenommen;20;578,52 €;4
250974;123;K-003;Verhaltenskodex & Compliance;18.08.2025;08.10.2025;08.10.2025;ABGESCHLOSSEN ;1;0,00 €;
251090;136;K-002;Arbeitsschutz-Unterweisung;18.08.2025;01.10.2025;01.10.2025;abgeschlossen;2;0,00 €;3
251098;137;K-003;Verhaltenskodex & Compliance;18.08.2025;14.10.2025;14.10.2025;abgeschlossen;1;0,00 €;4
251215;150;K-302;CNC-Programmierung;18.08.2025;25.09.2025;27.09.2025;storniert;0;0,00 €;
251745;214;K-002;Arbeitsschutz-Unterweisung;18.08.2025;01.10.2025;01.10.2025;abgeschlossen;2;0,00 €;4
252472;309;K-002;Arbeitsschutz-Unterweisung;18.08.2025;27.08.2025;27.08.2025;abgeschlossen;2;0,00 €;4
253167;395;K-106;SAP S/4 Anwendertraining;18.08.2025;08.09.2025;08.09.2025;abgeschlossen;8;0,00 €;
250169;23;K-001;Datenschutz-Grundlagen;19.08.2025;17.09.2025;17.09.2025;abgeschlossen;1;0,00 €;2
250271;35;K-304;Qualitätsmanagement ISO 9001;19.08.2025;18.09.2025;19.09.2025;abgeschlossen;12;789,34 €;4
250407;51;K-001;Datenschutz-Grundlagen;19.08.2025;11.09.2025;11.09.2025;abgeschlossen;1;0,00 €;4
250869;110;K-001;Datenschutz-Grundlagen;19.08.2025;23.09.2025;23.09.2025;storniert;0;0,00 €;
251494;184;K-003;Verhaltenskodex & Compliance;19.08.2025;18.09.2025;18.09.2025;abgeschlossen;1;0,00 €;3
251602;198;K-003;Verhaltenskodex & Compliance;19.08.2025;11.09.2025;11.09.2025;Abgeschlossen;1;0,00 €;3
251871;230;K-003;Verhaltenskodex & Compliance;19.08.2025;09.10.2025;09.10.2025;abgeschlossen;1;0,00 €;3
253208;401;K-001;Datenschutz-Grundlagen;19.08.2025;11.09.2025;11.09.2025;abgeschlossen;1;0,00 €;
250076;10;K-303;Schweißtechnik Auffrischung;20.08.2025;09.10.2025;10.10.2025;abgeschlossen;16;769,13 €;5
251929;239;K-001;Datenschutz-Grundlagen;20.08.2025;29.09.2025;29.09.2025;abgeschlossen;1;0,00 €;5
252994;374;K-105;Cloud-Architektur Zertifizierung;20.08.2025;01.10.2025;04.10.2025;teilgenommen;32;2.528,47 €;5
253194;398;K-101;Excel Aufbau;20.08.2025;04.09.2025;04.09.2025;abgeschlossen;8;285,08 €;
250451;56;K-001;Datenschutz-Grundlagen;21.08.2025;17.10.2025;17.10.2025;abgeschlossen;1;0,00 €;3
250987;125;K-001;Datenschutz-Grundlagen;21.08.2025;01.09.2025;01.09.2025;abgeschlossen;1;0,00 €;4
251542;190;K-106;SAP S/4 Anwendertraining;21.08.2025;09.09.2025;09.09.2025;abgeschlossen;8;0,00 €;5
251924;238;K-103;KI im Arbeitsalltag;21.08.2025;16.10.2025;16.10.2025;abgeschlossen;4;0,00 €;4
251960;243;K-501;Business English B1;21.08.2025;07.10.2025;08.10.2025;abgeschlossen;20;536,29 €;4
253359;420;K-003;Verhaltenskodex & Compliance;21.08.2025;01.10.2025;01.10.2025;abgeschlossen;1;0,00 €;
250792;101;K-002;Arbeitsschutz-Unterweisung;22.08.2025;26.09.2025;26.09.2025;abgeschlossen;2;0,00 €;5
251320;164;K-001;Datenschutz-Grundlagen;22.08.2025;18.09.2025;18.09.2025;Abgeschlossen;1;0,00 €;3
252202;274;K-501;Business English B1;22.08.2025;08.09.2025;09.09.2025;abgeschlossen;20;551,43 €;3
252215;276;K-001;Datenschutz-Grundlagen;22.08.2025;23.09.2025;23.09.2025;abgeschlossen;1;0,00 €;
252245;280;K-002;Arbeitsschutz-Unterweisung;22.08.2025;11.09.2025;11.09.2025;abgeschlossen;2;0,00 €;3
252331;291;K-003;Verhaltenskodex & Compliance;22.08.2025;19.09.2025;19.09.2025;abgeschlossen;1;0,00 €;4
252801;352;K-101;Excel Aufbau;22.08.2025;10.09.2025;10.09.2025;abgeschlossen;8;295,20 €;5
250594;76;K-002;Arbeitsschutz-Unterweisung;23.08.2025;01.10.2025;01.10.2025;abgeschlossen;2;0,00 €;4
250631;81;K-301;Lean Production;23.08.2025;01.09.2025;02.09.2025;Abgeschlossen;16;1.027,27 €;
250810;103;K-002;Arbeitsschutz-Unterweisung;23.08.2025;07.10.2025;07.10.2025;abgeschlossen;2;0,00 €;4
251039;130;K-302;CNC-Programmierung;23.08.2025;22.10.2025;24.10.2025;abgeschlossen;24;1.435,32 €;4
251534;189;K-402;Erste Hilfe;23.08.2025;09.09.2025;09.09.2025;Abgeschlossen;9;67,19 €;5
253122;391;K-003;Verhaltenskodex & Compliance;23.08.2025;19.09.2025;19.09.2025;abgeschlossen;1;0,00 €;3
253301;412;K-003;Verhaltenskodex & Compliance;23.08.2025;20.10.2025;20.10.2025;abgeschlossen;1;0,00 €;4
250656;84;K-103;KI im Arbeitsalltag;24.08.2025;16.09.2025;16.09.2025;abgeschlossen;4;0,00 €;
251996;247;K-003;Verhaltenskodex & Compliance;24.08.2025;02.10.2025;02.10.2025;abgeschlossen;1;0,00 €;3
